,id,rated,created_at,last_move_at,turns,victory_status,winner,increment_code,white_id,white_rating,black_id,black_rating,rating_delta,moves,opening_eco,opening_name,opening_ply
10234,14839,0,1403451624006.0,1403452487058.0,41,1,0,10+10,4899,2056,437,1841,215,276,34,276,10
10235,14427,0,1403450128026.0,1403451618103.0,80,1,2,10+10,440,1848,4971,2049,-201,2903,304,427,11
10236,13487,0,1403308347202.0,1403308757183.0,40,1,2,7+3,200,1663,4971,2069,-406,17327,152,352,3
10237,17662,0,1403307610111.0,1403308341459.0,73,1,0,7+3,4899,2066,209,1665,401,492,255,1385,12
10238,2770,0,1403211682254.0,1403212029183.0,24,1,2,25+0,2650,1616,4971,2064,-448,14974,193,777,4
10239,16740,0,1403131170431.0,1403133262211.0,96,1,2,25+20,4792,1715,4971,2060,-345,7357,90,1208,3
10240,15425,0,1403110471109.0,1403111146485.0,91,1,0,9+0,4899,2056,1599,1684,372,12380,211,1072,6
10241,16699,0,1403109721413.0,1403110465048.0,102,1,2,9+0,1580,1687,4971,2052,-365,17359,152,352,3
10242,12542,0,1403058497341.0,1403059460083.0,145,1,0,8+0,4385,1800,4971,2079,-279,17344,152,352,3
10243,13739,0,1402862619030.0,1402863488726.0,102,1,0,10+0,2749,2003,4971,2162,-159,996,0,837,2
10244,1908,0,1402861570391.0,1402862551687.0,88,0,2,10+0,389,1723,4971,2159,-436,2244,243,968,5
10245,17864,0,1402861255391.0,1402861394947.0,23,1,0,10+0,4899,2158,7811,1477,681,9980,88,129,11
10246,8203,0,1402860508729.0,1402861248714.0,77,1,0,10+0,4899,2158,4273,992,1166,180,15,231,3
10247,6475,0,1402859572514.0,1402860500715.0,85,1,0,10+0,4899,2156,7563,1640,516,2769,310,161,9
10248,7823,0,1402858292081.0,1402859093746.0,45,1,2,10+0,4561,1554,4971,2155,-601,4585,258,851,4
10249,18882,0,1402857977085.0,1402858285519.0,35,2,0,10+0,4899,2155,4388,1361,794,6188,36,682,2
10250,2313,0,1402857119573.0,1402857968678.0,67,1,0,10+0,4899,2153,4646,1555,598,3870,241,967,4
10251,5972,0,1402856340843.0,1402857077392.0,71,1,0,10+0,4899,2152,6836,1580,572,695,4,1465,2
10252,8247,1,1420058747884.0,1420059573156.0,66,1,2,5+5,8392,1810,1987,1738,72,7972,99,1324,4
10253,13975,1,1420058011339.0,1420058745760.0,85,1,0,5+5,1971,1724,8327,1824,-100,8070,101,1327,7
10254,2557,1,1407794267265.0,1407795673094.0,107,3,1,10+5,162,1406,8211,1459,-53,14539,196,1150,7
10255,9271,1,1407793718398.0,1407794255904.0,41,2,0,10+5,8275,1412,167,1417,-5,3732,239,967,3
10256,11520,1,1503192776089.0,1503193226783.0,51,1,0,10+0,286,2315,8615,2200,115,9977,89,130,14
10257,18080,1,1502764858850.0,1502765422684.0,65,1,0,10+0,8698,2196,9114,1869,327,2514,362,634,15
10258,15503,1,1409531846559.0,1409532625935.0,51,2,0,12+4,4611,1855,3057,1202,653,13568,206,522,7
10259,6188,0,1408291012343.0,1408291572487.0,41,1,2,180+180,2970,1202,6771,1009,193,3272,36,960,1
10260,18674,1,1405728501334.0,1405729049799.0,74,1,0,12+2,5141,1386,3057,1255,131,10727,72,1141,4
10261,5000,1,1405570426675.0,1405570764050.0,33,2,0,5+8,3280,1830,3057,1263,567,4599,258,851,4
10262,8752,1,1405568498179.0,1405569234809.0,85,2,0,14+6,15,1781,3057,1274,507,1898,171,650,3
10263,3480,0,1402493694035.0,1402493785874.0,9,1,0,180+150,2970,1100,6029,1500,-400,16429,71,752,5
10264,3860,1,1402412257493.0,1402412406506.0,15,2,0,30+0,6055,1613,3057,1309,304,10486,72,1125,2
10265,12448,1,1402411827102.0,1402412210002.0,32,2,2,30+0,2970,1364,6110,1609,-245,5267,239,962,3
10266,1199,0,1402364376946.0,1402364507781.0,8,1,0,180+120,2970,1261,7117,1174,87,16456,71,750,4
10267,12691,1,1402362783305.0,1402363432527.0,57,2,0,15+0,4239,1589,3057,1500,89,17831,154,314,5
10268,12830,1,1404153760593.0,1404154537062.0,121,2,0,20+1,8,1238,5089,885,353,6332,0,1433,1
10269,18844,1,1404151858011.0,1404152287900.0,57,2,0,5+5,4303,1708,5089,1500,208,6972,73,25,5
10270,3017,1,1404150048780.0,1404150588966.0,85,2,0,15+5,7620,1706,5089,886,820,7006,75,14,8
10271,3255,0,1402425878638.0,1402427019080.0,27,1,2,20+12,5014,788,8662,1307,-519,681,4,1465,2
10272,8962,1,1402424532211.0,1402425214217.0,53,2,0,8+8,9340,1437,5089,892,545,6665,71,745,2
10273,13718,1,1402423958716.0,1402424151749.0,21,2,0,10+0,8910,955,5089,959,-4,6775,71,656,3
10274,13706,1,1402346455142.0,1402346760431.0,43,2,0,5+5,293,1411,5089,1500,-89,2406,46,944,4
10275,698,1,1402285822251.0,1402286102385.0,27,2,0,5+8,7035,1149,5089,1013,136,18330,77,682,2
10276,4911,1,1402245972107.0,1402246441849.0,51,2,0,30+16,6702,1523,5089,1009,514,18860,0,409,1
10277,8952,1,1402245678391.0,1402245967938.0,26,2,2,30+16,5014,1028,6747,1521,-493,18501,0,404,1
10278,10379,1,1402244924476.0,1402245571445.0,61,2,0,15+0,7965,1366,5089,1090,276,15011,193,777,4
10279,7900,0,1402244581194.0,1402244910350.0,41,2,0,15+7,2506,1500,5089,1005,495,18301,71,104,2
10280,17671,1,1402193783088.0,1402194381529.0,55,2,0,12+8,7062,1130,5089,1500,-370,49,239,967,3
10281,17507,1,1503629575441.0,1503631216294.0,66,1,2,20+10,3109,1394,9234,1998,-604,4410,248,1378,5
10282,7965,1,1503628979685.0,1503629498277.0,47,1,0,20+10,9337,1998,2623,1358,640,15634,192,783,5
10283,12892,1,1503628524053.0,1503628912920.0,40,1,2,20+10,2288,1276,9234,1997,-721,1372,248,1377,4
10284,10998,1,1503627916861.0,1503628430673.0,35,1,2,20+10,9337,2026,3123,1593,433,12554,227,1088,12
10285,15812,1,1503627021180.0,1503627894357.0,65,1,0,20+10,9337,2015,7119,1877,138,8161,106,1198,11
10286,6456,1,1503626191274.0,1503626945738.0,42,1,2,20+10,6585,1527,9234,2013,-486,3377,239,977,3
10287,15945,1,1503622431096.0,1503622759521.0,79,1,0,20+10,9337,2011,833,1511,500,18389,77,1010,4
10288,11900,1,1503620712906.0,1503622371450.0,74,1,2,20+10,855,1512,9234,2009,-497,5388,239,961,2
10289,10966,1,1499928043340.0,1499930366259.0,66,1,2,10+20,9337,2037,234,1734,303,8851,103,1196,8
10290,2236,1,1490409803719.0,1490413809552.0,125,0,0,30+15,5617,1432,9234,2069,-637,13064,204,471,9
10291,8949,0,1489947962794.0,1489948628748.0,50,1,2,5+10,9337,2069,967,1500,569,12870,211,1108,6
10292,11042,0,1402245630032.0,1402246231813.0,35,1,2,45+45,4705,1144,3312,1500,-356,14701,193,777,4
10293,13071,0,1402190584311.0,1402190997310.0,23,1,2,10+5,4705,1144,2270,1500,-356,12838,213,1121,6
10294,5253,0,1401716159794.0,1401717028570.0,52,2,2,20+120,4705,1022,289,1165,-143,15150,191,210,4
10295,9364,1,1403650732421.0,1403651464742.0,93,2,0,5+5,4014,1781,5161,1516,265,4904,282,874,11
10296,16476,1,1403650156811.0,1403650709755.0,96,2,2,5+5,5104,1601,4137,1688,-87,18027,153,343,5
10297,444,1,1403649108374.0,1403650086760.0,103,2,0,5+5,6809,1939,5161,1662,277,3947,270,879,8
10298,2775,1,1403648808821.0,1403649082979.0,59,1,0,5+5,5104,1500,8188,1500,0,13006,201,405,6
10299,13783,1,1402943286189.0,1402943992806.0,74,2,2,10+0,5104,1785,7563,1815,-30,9969,88,126,8
10300,3788,1,1402942694153.0,1402943247108.0,53,2,0,10+0,5104,1777,5688,1453,324,7179,71,774,2
10301,961,0,1402741325620.0,1402742375307.0,165,3,1,7+2,5104,1571,8258,1457,114,8024,104,1200,13
10302,14567,0,1402741048553.0,1402741310727.0,41,1,0,7+2,5104,1571,3954,1487,84,10686,72,1127,8
10303,15426,1,1423828402544.0,1423828898463.0,65,1,0,10+0,7738,1620,1115,1658,-38,16789,181,572,4
10304,5156,1,1423828045792.0,1423828399768.0,55,2,0,10+0,1113,1648,7716,1630,18,16081,171,661,3
10305,6945,1,1423827317674.0,1423827998883.0,79,2,0,9+3,7738,1619,6420,1635,-16,10220,81,111,2
10306,13681,1,1423826475807.0,1423827311519.0,54,1,2,9+3,6379,1647,7716,1606,41,1187,361,613,13
10307,1691,1,1423826028271.0,1423826465828.0,41,1,2,9+3,7738,1617,6420,1637,-20,16792,181,569,6
10308,18409,1,1423825871654.0,1423826026433.0,34,1,0,9+3,6379,1626,7716,1628,-2,17838,154,315,6
10309,87,0,1419011809905.0,1419012100192.0,26,1,2,5+5,3018,1869,8974,1500,369,4405,248,1378,5
10310,16805,0,1419011553221.0,1419011692444.0,19,1,0,8+4,9066,1500,1182,1500,0,15206,191,212,6
10311,1424,0,1403184607631.0,1403185168130.0,33,3,1,9+9,9066,1672,5524,1455,217,12737,213,1121,6
10312,14784,0,1401492189384.0,1401492267706.0,11,1,0,20+0,931,1561,8974,1718,-157,6871,73,21,4
10313,11629,0,1401489094884.0,1401489672560.0,49,2,0,20+3,9066,1703,7933,1475,228,878,6,765,3
10314,115,0,1401313747452.0,1401315840977.0,18,1,2,30+0,8951,1328,8974,1657,-329,18444,77,1010,4
10315,5604,0,1401313425356.0,1401313659524.0,25,1,0,15+10,9066,1636,8104,1417,219,18883,0,181,4
10316,5503,0,1401312513888.0,1401313266893.0,25,0,0,10+5,6634,1500,8974,1681,-181,11107,78,809,2
10317,16057,1,1412642345658.0,1412642385185.0,6,1,2,10+8,1451,801,2977,1223,-422,6778,71,656,3
10318,11439,1,1412641930077.0,1412642335254.0,34,1,0,10+8,2906,1207,1466,804,403,381,6,1003,2
10319,5140,1,1412640621913.0,1412641035562.0,29,2,0,7+3,8625,1403,2977,1389,14,7052,71,1450,2
10320,5130,1,1400844625367.0,1400845310837.0,44,2,2,30+8,2906,1500,657,1662,-162,18870,0,409,1
10321,15651,0,1482162711907.0,1482184013507.0,48,0,2,180+0,8647,1484,3950,1500,-16,15228,213,1121,6
10322,14568,0,1482162172499.0,1482162709814.0,60,2,2,180+0,3819,1500,8556,1484,16,11939,178,1434,3
10323,2345,1,1504461532596.0,1504462336284.0,67,1,0,12+3,4493,2206,466,2238,-32,6896,178,1435,6
10324,10323,1,1504083008063.0,1504083471644.0,30,1,2,8+2,475,2252,8157,2121,131,9221,90,1376,5
10325,10499,1,1504082571811.0,1504082971750.0,52,1,2,8+0,475,2259,1498,2386,-127,9220,90,1376,5
10326,17585,1,1504040504803.0,1504041006442.0,40,1,2,5+5,6774,2074,466,2253,-179,2525,48,107,7
10327,5857,1,1504040173018.0,1504040458134.0,41,2,0,5+5,475,2247,8481,2094,153,9217,90,1374,6
10328,2962,1,1504039183773.0,1504040130039.0,77,0,0,5+5,475,2240,8193,2104,136,1732,268,903,6
10329,589,1,1504038223170.0,1504039179637.0,84,1,2,5+5,8262,2111,466,2233,-122,2071,41,443,2
10330,5327,1,1504037703950.0,1504038191950.0,43,1,0,5+5,475,2226,8193,2119,107,17965,154,312,8
10331,9737,1,1504036610191.0,1504037699344.0,124,1,2,5+5,8262,2127,466,2218,-91,2033,41,443,2
10332,7002,1,1504035766085.0,1504036592167.0,62,2,2,5+5,475,2232,8193,2113,119,17429,152,334,3
10333,9146,1,1504035370054.0,1504035649593.0,21,1,0,5+5,475,2225,3599,2096,129,16674,172,187,10
10334,4710,1,1504034138035.0,1504035231207.0,136,1,0,5+5,475,2217,8193,2135,82,17432,152,334,3
10335,10205,1,1400276537743.0,1400277371447.0,82,2,2,30+8,5284,1123,1680,1500,-377,9091,96,1257,4
10336,9378,0,1400101344054.0,1400101888904.0,8,0,2,8+0,1644,1506,3819,1282,224,3131,36,214,2
10337,5269,0,1400101288854.0,1400101311328.0,3,3,1,2+40,4397,1408,1680,1570,-162,436,241,992,3
10338,1192,1,1400199621555.0,1400200420865.0,83,2,0,19+5,2680,1130,481,1144,-14,3113,36,826,2
10339,1560,1,1400199281534.0,1400199540265.0,53,2,0,5+8,7263,1158,481,1500,-342,5442,37,960,2
10340,4803,1,1402363855833.0,1402365041932.0,79,1,0,12+0,8362,1658,8392,1444,214,13875,199,305,8
10341,9376,1,1402362612385.0,1402363805461.0,118,1,2,10+0,8362,1669,1813,1850,-181,7608,95,1223,4
10342,1440,1,1402362269339.0,1402362442144.0,22,1,2,11+0,7856,1565,8297,1652,-87,14852,193,1020,6
10343,5969,1,1402356046816.0,1402356630229.0,51,1,2,20+5,3255,1422,8297,1641,-219,6495,0,1433,1
10344,7865,1,1402347328034.0,1402347686270.0,33,2,0,9+0,8362,1620,773,1565,55,11868,197,1415,5
10345,4419,1,1402346356050.0,1402347302199.0,64,2,2,9+8,931,1846,8297,1576,270,16751,181,574,4
10346,3213,1,1401974014150.0,1401975100090.0,58,2,2,10+0,14,1374,8297,1549,-175,11433,206,514,6
10347,14816,1,1401972990948.0,1401973526716.0,47,1,0,10+0,8362,1527,8469,1422,105,11842,176,1448,4
10348,5334,1,1401938428396.0,1401940023343.0,82,2,2,15+5,3930,1448,8297,1500,-52,6062,65,191,3
10349,2569,1,1401930520106.0,1401931731232.0,58,2,2,17+0,3480,1154,8297,1490,-336,14976,193,777,4
10350,13702,1,1401929501278.0,1401930459891.0,50,2,2,16+0,3480,1160,8297,1480,-320,14743,200,308,12
10351,6070,1,1401928776015.0,1401929221850.0,39,2,0,12+0,8362,1433,8313,1515,-82,18125,152,1002,4
10352,14838,1,1401925615965.0,1401926054593.0,23,1,0,15+0,8362,1387,1900,1094,293,11867,197,293,6
10353,7742,1,1401919962169.0,1401921239460.0,52,2,2,60+0,6300,1496,8297,1305,191,16327,171,650,3
10354,18660,1,1401918864533.0,1401930055306.0,39,0,0,180+0,8362,1195,647,1491,-296,7607,95,1223,4
10355,9191,0,1402157298122.0,1402158599785.0,64,1,2,30+10,4382,1510,7025,1447,63,6953,73,19,4
10356,7028,0,1402118584161.0,1402119041988.0,37,1,0,10+3,6970,1433,1714,1436,-3,71,0,1430,5
10357,1764,0,1402118197871.0,1402118578404.0,30,3,1,10+3,1675,1436,7025,1433,3,13545,206,522,7
10358,12215,0,1402118049305.0,1402118121246.0,15,3,1,8+8,3872,1502,7025,1430,72,16358,171,650,3
10359,16168,0,1402117051138.0,1402117130336.0,10,1,2,15+30,1141,952,7025,1410,-458,11609,175,68,4
10360,16240,0,1402116403590.0,1402117039772.0,31,1,0,15+30,6970,1408,1164,955,453,14779,197,297,7
10361,2435,0,1402008261028.0,1402009355143.0,170,2,2,10+0,1134,1569,7025,1366,203,12633,219,1074,7
10362,8283,0,1401939632508.0,1401940044557.0,52,1,2,10+0,6970,1366,6983,1269,97,16388,171,650,3
10363,10021,0,1401931921120.0,1401934250924.0,112,0,2,15+8,6444,1340,7025,1367,-27,16068,171,661,3
10364,18834,0,1401836678241.0,1401837458434.0,60,0,2,5+5,7017,1199,7025,1341,-142,16669,172,185,10
10365,9887,0,1400978484171.0,1400978621518.0,17,1,0,5+5,6658,1176,7025,1398,-222,6748,71,745,2
10366,11823,0,1400978452466.0,1400978479594.0,3,1,2,10+10,6970,1412,6038,1485,-73,7752,96,1194,3
10367,17553,0,1400803264309.0,1400804274362.0,78,2,2,10+10,2244,1281,7025,1380,-99,1974,36,679,2
10368,13980,0,1400733893163.0,1400734180969.0,30,1,2,15+0,3121,1359,7025,1359,0,1971,36,679,2
10369,8211,0,1400733587179.0,1400733878520.0,66,1,2,15+0,6970,1383,3243,1347,36,13713,206,463,6
10370,4580,0,1400729603485.0,1400730253500.0,56,3,1,19+5,2680,1134,7025,1397,-263,14551,196,1150,7
10371,8991,0,1400723673948.0,1400724240123.0,107,2,0,7+5,6970,1412,547,1211,201,18013,153,343,5
10372,2028,0,1400648417828.0,1400649289185.0,104,2,2,8+1,4722,1211,7025,1434,-223,6479,0,1433,1
10373,7164,0,1400648327872.0,1400648957039.0,14,0,2,10+0,6970,1434,4586,1352,82,15411,192,785,5
10374,10488,0,1400365897192.0,1400366752066.0,59,1,0,180+180,6970,1410,986,1337,73,7476,90,1208,3
10375,3822,0,1400364817678.0,1400365754582.0,66,1,2,10+8,6970,1443,8837,1425,18,18135,152,1002,4
10376,16707,0,1399937917046.0,1399938634150.0,32,1,0,10+2,4029,1393,7025,1487,-94,11533,179,1445,6
10377,11285,0,1399867471392.0,1399868166916.0,61,1,0,10+9,5680,1225,7025,1552,-327,3874,241,967,4
10378,16625,0,1399854082562.0,1399854766790.0,44,1,2,10+5,2009,1061,7025,1602,-541,12645,219,1074,7
10379,8005,0,1395268278436.0,1395268561024.0,8,1,0,5+8,6970,1678,7025,1678,0,6587,0,1433,1
10380,1975,0,1395267703198.0,1395268128764.0,37,1,0,8+0,6970,1615,3134,1727,-112,69,0,1430,5
10381,17450,0,1395266763580.0,1395267477971.0,47,1,2,10+0,6970,1728,207,1571,157,35,6,1468,3
10382,15837,1,1407431918672.0,1407432389724.0,53,1,0,12+8,3167,1568,1756,1292,276,5495,78,807,5
10383,7703,1,1407431715492.0,1407431909964.0,29,1,0,12+8,1721,1273,3304,1653,-380,16691,172,164,3
10384,16523,1,1400435722407.0,1400436667602.0,55,1,0,10+10,3167,1580,7370,1757,-177,2524,48,107,7
10385,15665,1,1400185253020.0,1400187002523.0,72,1,0,15+10,5570,1711,3304,1622,89,6071,66,202,5
10386,541,1,1400109716174.0,1400110483780.0,44,2,2,10+0,495,1631,3304,1540,91,67,0,1430,5
10387,3832,1,1400001404729.0,1400001966045.0,57,1,0,10+1,3167,1480,7156,1393,87,5353,154,313,7
10388,14972,1,1400000913279.0,1400001399903.0,68,1,2,10+1,7091,1403,3304,1371,32,1845,0,677,1
10389,4435,1,1400000089325.0,1400000619906.0,47,3,1,15+0,4239,1552,3304,1283,269,8144,103,1201,9
10390,4601,1,1399998727264.0,1399999799304.0,63,1,2,15+0,3167,1500,5961,1423,77,5768,319,705,5
10391,14238,1,1399997788394.0,1399998154609.0,47,1,0,5+5,3167,1500,1675,1341,159,4188,245,943,4
10392,12666,1,1399692812312.0,1399693054847.0,23,1,0,18+15,8561,1419,4589,1362,57,16498,78,652,4
10393,11829,1,1399437227541.0,1399438073865.0,64,2,2,180+180,4485,1500,9315,1584,-84,18233,152,353,3
10394,3775,1,1399223918790.0,1399224413203.0,37,2,0,18+8,943,1500,1148,1535,-35,1520,21,261,4
10395,6729,1,1428858900508.0,1428862092069.0,103,0,0,15+10,9433,1506,425,1588,-82,7884,99,1324,4
10396,7240,1,1428689769491.0,1428690405952.0,87,2,0,15+10,9433,1501,2007,1221,280,9786,82,111,4
10397,735,1,1428689344470.0,1428689735220.0,47,2,0,10+0,7844,1677,9324,1508,169,16657,172,184,9
10398,3980,1,1428688185432.0,1428688925311.0,55,1,0,5+8,1881,1627,9324,1515,112,15275,192,786,6
10399,10544,0,1428338628029.0,1428339330675.0,63,1,0,9+8,9433,1515,1601,1448,67,9429,90,1194,2
10400,4696,1,1423719386899.0,1423719817221.0,43,1,0,15+0,9433,1494,1632,1843,-349,9789,81,111,2
10401,2266,1,1421012315500.0,1421012977830.0,57,1,0,15+0,3228,1690,9324,1501,189,11606,175,68,4
10402,4722,1,1421010558850.0,1421010748486.0,31,1,0,8+8,3457,1784,9324,1505,279,130,246,939,7
10403,10482,1,1418230299636.0,1418230663983.0,52,1,2,3+12,3654,1363,7966,1706,-343,18614,3,62,2
10404,5261,1,1418229977722.0,1418230292808.0,47,1,0,3+12,8005,1703,3788,1366,337,604,4,1475,4
10405,5799,1,1406362157187.0,1406362270742.0,18,1,0,13+0,6361,1352,3788,1380,-28,3389,239,977,3
10406,14016,1,1406361711170.0,1406362154193.0,51,1,2,13+0,3654,1395,6402,1338,57,12009,191,643,4
10407,17396,1,1406360985545.0,1406361703924.0,80,1,2,13+0,6361,1349,3788,1383,-34,3391,239,977,3
10408,11471,1,1406360736187.0,1406360980947.0,29,1,2,13+0,3654,1399,6402,1335,64,14278,195,1160,6
10409,6901,1,1403446925099.0,1403447129992.0,27,1,2,5+5,3654,1183,3932,1427,-244,14568,196,1150,7
10410,9580,1,1402390194123.0,1402391363306.0,66,1,2,15+0,3654,1405,6918,1632,-227,10189,83,141,5
10411,461,1,1402079580700.0,1402080214058.0,72,2,2,10+0,6512,1377,3788,1392,-15,16556,173,172,6
10412,11436,1,1402079520196.0,1402079555704.0,8,1,2,10+0,6512,1391,3788,1378,13,16533,173,172,6
10413,3391,1,1402077429885.0,1402078453720.0,83,1,0,10+0,3615,1453,3788,1389,64,5903,36,433,2
10414,11081,1,1402076795807.0,1402077394128.0,73,3,1,10+0,3615,1455,3788,1387,68,5400,239,961,2
10415,14832,0,1457206072705.0,1457209714716.0,103,0,0,10+0,5002,1466,9111,1529,-63,5540,247,926,4
10416,6459,0,1437264198629.0,1437264493475.0,26,1,0,10+15,5002,1466,8144,1297,169,3848,241,967,4
10417,7351,0,1437251839957.0,1437252782207.0,62,2,2,10+0,1322,1445,5084,1466,-21,7714,93,1217,4
10418,5162,0,1434630246309.0,1434631954897.0,150,2,2,8+8,2234,1500,5084,1466,34,16067,171,661,3
10419,7327,0,1433944043875.0,1433944064567.0,4,1,2,5+8,4892,1415,5084,1466,-51,2125,240,967,4
10420,16266,0,1431985804922.0,1431986329532.0,28,0,2,2+15,3225,1500,5084,1466,34,6458,0,1433,1
10421,15685,0,1431860033984.0,1431861253766.0,88,0,2,8+4,5002,1466,7807,1533,-67,8514,121,1194,5
10422,14889,1,1430581311475.0,1430584218588.0,97,1,2,19+45,7166,1549,5084,1466,83,17800,159,376,20
10423,10554,0,1430247449236.0,1430248004338.0,58,2,2,8+0,5002,1466,115,1500,-34,10144,84,134,5
10424,12008,0,1427291717196.0,1427292190733.0,39,2,0,10+8,5002,1466,1958,1500,-34,18644,2,61,1
10425,12763,0,1427291151345.0,1427291712876.0,36,1,2,10+8,1941,1500,5084,1466,34,4092,239,961,2
10426,10537,1,1408716652282.0,1408716889992.0,46,2,2,5+5,5780,1500,2258,1500,0,11316,78,809,2
10427,17272,1,1405795998623.0,1405796619155.0,101,2,0,10+0,8878,1251,5827,1166,85,15327,192,785,5
10428,459,1,1397003085687.0,1397003800154.0,62,2,2,9+6,5780,1216,6542,1584,-368,10609,72,1141,4
10429,11558,1,1397002549150.0,1397003083312.0,29,2,0,9+6,6509,1580,5827,1257,323,15122,191,635,3
10430,16345,0,1390066167883.0,1390067168230.0,111,2,0,7+2,5780,1068,419,807,261,16387,171,650,3
10431,18456,0,1389998376387.0,1389999936305.0,97,0,0,10+2,5780,1068,419,807,261,16386,171,650,3
10432,15680,0,1389911634666.0,1389912180629.0,48,2,2,5+9,5780,1076,3668,1373,-297,18055,153,343,5
10433,17175,0,1389907463542.0,1389910253402.0,91,0,0,20+8,5780,1076,419,807,269,16612,172,163,5
10434,18147,0,1389906744192.0,1389907300405.0,92,2,2,20+8,424,807,5827,1076,-269,5146,239,962,3
10435,305,0,1389906428005.0,1389906738223.0,25,1,0,20+8,5780,1076,419,807,269,16344,171,650,3
10436,12484,0,1389831091532.0,1389831517834.0,45,2,0,10+0,5585,1011,5827,1076,-65,16292,171,650,3
10437,42,0,1389829938700.0,1389831089141.0,101,0,0,10+0,5780,1076,5656,1011,65,16364,171,650,3
10438,2083,1,1389824322428.0,1389824636922.0,32,2,2,8+0,5780,1500,4909,1383,117,5297,239,962,3
10439,10881,1,1401280907911.0,1401281608097.0,17,0,0,10+8,5974,1529,7757,1088,441,17425,152,311,2
10440,9071,1,1398785813616.0,1398785877213.0,17,1,0,10+10,866,1671,7757,1094,577,6281,0,1433,1
10441,2843,1,1398707404811.0,1398707626876.0,23,1,0,6+6,7791,1444,7757,1118,326,3097,36,960,1
10442,18861,1,1398361490363.0,1398361552090.0,9,1,2,5+8,7786,1121,8747,1831,-710,18809,0,434,1
10443,12847,1,1398264747772.0,1398264889092.0,13,1,0,10+0,8985,1375,7757,1167,208,10999,78,809,2
10444,3985,0,1398264172921.0,1398264330923.0,21,1,0,5+8,6798,1501,7757,1030,471,17630,152,359,3
10445,17058,1,1398263983386.0,1398264142732.0,20,1,0,10+0,4131,1312,7757,1274,38,6471,0,1433,1
10446,5882,1,1398099053546.0,1398099385993.0,23,1,0,5+25,1892,1410,7757,1500,-90,5507,78,810,3
10447,1648,1,1397981548322.0,1397982072478.0,47,2,0,11+2,7444,1198,1858,1571,-373,3094,36,960,1
10448,11573,1,1397981430080.0,1397981505581.0,3,1,0,11+2,1846,1500,7461,1202,298,2,0,1403,1
10449,7653,0,1501688563636.0,1501688733478.0,31,1,0,10+3,1909,1500,3409,1209,291,12282,218,1047,8
10450,11323,0,1501688323460.0,1501688544388.0,15,1,2,10+3,3274,1209,1107,1429,-220,14904,193,778,5
10451,18096,1,1462732504593.0,1462734400677.0,115,1,0,25+0,6467,1527,3409,1212,315,14600,196,1150,7
10452,8778,1,1462461320828.0,1462462576113.0,71,1,0,25+0,3274,1188,5020,1597,-409,17273,154,322,7
10453,10200,1,1462461049357.0,1462461293794.0,37,2,0,5+8,3274,1174,4120,1500,-326,13993,197,297,7
10454,4888,0,1462459429960.0,1462460081994.0,53,1,2,6+6,7011,1500,3409,1174,326,14150,195,844,6
10455,3996,0,1462459011324.0,1462462615782.0,31,0,0,6+10,3274,1174,197,1500,-326,15331,192,785,5
